id_cliente,nome,estado,cidade,regiao,segmento,porte,data_cadastro
2590,Pedro Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Pequeno,2023-08-23
2591,Rafael Gomes,MT,Sinop,Centro-Oeste,B2C,Grande,2023-03-20
2592,Amanda Silva,BA,Vitória da Conquista,Nordeste,B2C,Pequeno,2024-01-13
2593,Renata Silva,ES,Serra,Sudeste,B2B,Médio,2025-11-03
2594,Aline Costa,PA,Marabá,Norte,B2B,Médio,2025-06-20
2595,Amanda Costa,MS,Corumbá,Centro-Oeste,B2B,Pequeno,2024-10-11
2596,Aline Carvalho,MT,Rondonópolis,Centro-Oeste,B2B,Médio,2023-03-27
2597,Felipe Gomes,CE,Juazeiro do Norte,Nordeste,B2B,Grande,2024-04-11
2598,Bruno Ribeiro,PE,Recife,Nordeste,B2B,Pequeno,2023-05-05
2599,Felipe Almeida,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Pequeno,2024-06-14
2600,André Carvalho,RS,Porto Alegre,Sul,B2B,Grande,2024-06-11
2601,João Silva,RJ,Campos dos Goytacazes,Sudeste,B2C,Grande,2023-02-03
2602,Beatriz Almeida,PE,Olinda,Nordeste,B2B,Grande,2024-12-24
2603,Aline Ribeiro,BA,Salvador,Nordeste,B2B,Pequeno,2023-04-02
2604,Mateus Ribeiro,sp,Campinas,Sudeste,B2C,Grande,2024-04-25
2605,Camila Almeida,DF,Brasília,Centro-Oeste,B2C,Grande,2024-12-17
2606,Bruno Gomes,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2023-08-12
2607,Pedro Ribeiro,GO,Anápolis,Centro-Oeste,B2C,Médio,2023-06-08
2608,Patrícia Costa,ES,Vila Velha,Sudeste,B2C,Pequeno,2025-11-04
2609,Lucas Silva,RJ,Campos dos Goytacazes,Sudeste,B2C,Médio,2025-06-27
2610,Carlos Almeida,MG,Juiz de Fora,Sudeste,B2C,Médio,2023-08-20
2611,Larissa Souza,PR,Foz do Iguaçu,Sul,B2B,Grande,2025-11-12
2612,Mariana Costa,PR,Londrina,Sul,B2C,Grande,2023-06-08
2613,Amanda Pereira,MS,Corumbá,Centro-Oeste,B2B,Médio,2024-04-30
2614,Bruno Ribeiro,SP,Campinas,Sudeste,B2B,Médio,2024-02-22
2615,Felipe Santos,CE,Fortaleza,Nordeste,B2B,Médio,2024-10-29
2616,Felipe Gomes,ES,Serra,Sudeste,B2B,Pequeno,2025-01-30
2617,Amanda Costa,CE,Fortaleza,Nordeste,B2C,Pequeno,2025-05-01
2618,Camila Oliveira,RS,Porto Alegre,Sul ,B2C,Pequeno,2023-05-27
2619,Aline Almeida,PA,Marabá,Norte,B2B,Médio,2025-05-23
2620,  carlos almeida ,PE,Recife,Nordeste,B2B,Médio,2024-08-02
2621,Camila Costa,MS,Campo Grande,Centro-Oeste,B2B,Pequeno,2023-10-21
2622,Fernanda Pereira,ms,Dourados,Centro-Oeste,B2B,Pequeno,2023-02-20
2623,Patrícia Oliveira,DF,Brasília,Centro-Oeste,B2C,Médio,2024-10-30
2624,Larissa Oliveira,SC,Chapecó,Sul,B2B,Grande,2025-01-07
2625,Larissa Santos,MG,Uberlândia,Sudeste,B2C,Pequeno,2024-11-17
2626,Pedro Pereira,BA,Vitória da Conquista,Nordeste,B2B,Médio,2025-04-15
2627,André Ribeiro,MT,Cuiabá,Centro-Oeste,B2B,Médio,2025-02-06
2628,Juliana Almeida,SC,Florianópolis,Sul,B2B,Grande,2025-08-21
2629,Carlos Oliveira,PA,Santarém,Norte,B2B,Médio,2024-08-25
2630,João Gomes,SC,Joinville,Sul,B2C,Médio,2023-03-05
2631,Lucas Oliveira,ES,Serra,Sudeste,B2C,Pequeno,2023-11-25
2632,Juliana Gomes,MT,Várzea Grande,Centro-Oeste,B2C,Pequeno,2025-01-24
2633,João Ribeiro,GO,Anápolis,Centro-Oeste,B2B,Grande,2023-04-02
2634,Renata Costa,SP,Santos,Sudeste,B2B,Grande,2024-08-18
2635,Aline Pereira,PR,Londrina,Sul,B2C,Médio,2023-11-04
2636,Felipe Ribeiro,RS,Pelotas,Sul,B2C,Pequeno,2023-02-22
2637,Larissa Silva,CE,Juazeiro do Norte,Nordeste,B2B,Grande,2023-08-06
2638,Fernanda Souza,DF,Brasília,Centro-Oeste,B2B,Grande,2024-03-09
2639,Bruno Silva,ES,Vila Velha,Sudeste,B2C,Grande,2024-10-03
2640,Carlos Pereira,SP,São Paulo,Sudeste,B2B,Médio,2025-11-12
2641,Aline Souza,GO,Anápolis,Centro-Oeste,B2B,Pequeno,2025-11-06
2642,Patrícia Costa,BA,Vitória da Conquista,Nordeste,B2C,Grande,2024-12-05
2643,Felipe Costa,RS,Porto Alegre,Sul,B2B,Pequeno,2024-03-16
2644,Camila Ribeiro,ES,Vitória,Sudeste,B2C,Grande,2025-02-14
2645,Renata Pereira,GO,Anápolis,Centro-Oeste,B2B,Grande,2023-03-08
2646,Camila Silva,DF,Brasília,Centro-Oeste,B2C,Pequeno,2023-11-04
2647,Juliana Souza,PR,Curitiba,Sul,B2B,Pequeno,2025-02-19
2648,Camila Carvalho,MS,Três Lagoas,Centro-Oeste,B2C,Pequeno,2023-06-10
2649,Carlos Carvalho,PR,Londrina,Sul,B2C,Médio,2023-06-08
2650,Larissa Ribeiro,ES,Serra,Sudeste,B2C,Grande,2024-04-04
2651,Bruno Pereira,PR,Foz do Iguaçu,Sul,B2C,Médio,2025-10-28
2652,Camila Costa,SP,Campinas,Sudeste,B2B,Pequeno,2025-05-06
2653,Beatriz Gomes,SP,Santos,Sudeste,B2B,Grande,2023-09-06
2654,Patrícia Souza,CE,Sobral,Nordeste,B2C,Médio,2025-12-16
2655,Fernanda Carvalho,ES,Vila Velha,Sudeste,B2B,Grande,2023-04-16
2656,Thiago Gomes,CE,Crato,Nordeste,B2B,Médio,2025-08-25
2657,João Oliveira,ES,Vitória,Sudeste,B2B,Pequeno,2025-12-10
2658,Mariana Almeida,MS,Campo Grande,Centro-Oeste,B2B,Médio,2025-12-01
2659,Amanda Carvalho,MS,Dourados,Centro-Oeste,B2B,Grande,2025-06-22
2660,Fernanda Souza,BA,Feira de Santana,Nordeste,B2C,Grande,2024-10-11
2661,Rafael Oliveira,ES,Vila Velha,Sudeste,B2C,Grande,2024-07-05
2662,  MARIANA SANTOS ,DF,Brasília,Centro-Oeste,B2C,Grande,2024-02-04
2663,Mariana Costa,PA,Ananindeua,Norte,B2C,Pequeno,2024-08-23
2664,Thiago Pereira,RS,Pelotas,Sul,B2B,Médio,2024-05-14
2665,Amanda Almeida,RJ,Petrópolis,Sudeste,B2B,Pequeno,2024-11-04
2666,Felipe Gomes,MT,Sinop,Centro-Oeste,B2C,Pequeno,2024-05-12
2667,Camila Carvalho,RJ,Niterói,Sudeste,B2B,Pequeno,2025-01-11
2668,Beatriz Gomes,GO,Goiânia,Centro-Oeste,B2B,Grande,2024-04-17
2669,Juliana Oliveira,MS,Dourados,Centro-Oeste,B2C,Grande,2025-07-22
2670,Bruno Silva,PR,Maringá,Sul,B2B,Grande,2024-10-06
2671,João Santos,RS,Caxias do Sul,Sul,B2C,Médio,2023-08-25
2672,Felipe Souza,SC,Blumenau,Sul,B2C,Grande,2024-05-08
2673,Carlos Oliveira,PA,Santarém,Norte,B2B,Médio,2025-06-30
2674,Fernanda Souza,SP,São Paulo,Sudeste,B2B,Grande,2025-04-19
2675,Pedro Souza,PE,Caruaru,Nordeste,B2C,Grande,2025-01-11
2676,Aline Ribeiro,MG,Uberlândia,Sudeste,B2C,Pequeno,2023-06-13
2677,Mateus Silva,BA,Ilhéus,Nordeste,B2B,Pequeno,2024-12-21
2678,Fernanda Ribeiro,PR,Londrina,Sul,B2C,Pequeno,2025-11-01
2679,Rafael Souza,PR,Curitiba,Sul,B2C,Médio,2023-06-06
2680,Felipe Carvalho,DF,Brasília,Centro-Oeste,B2C,Médio,2025-01-11
2681,João Souza,PR,Curitiba,Sul,B2B,Grande,2025-09-18
2682,Fernanda Pereira,SP,Campinas,Sudeste,B2C,Médio,2024-04-16
2683,André Santos,SP,Ribeirão Preto,Sudeste,B2B,Grande,2025-07-08
2684,Thiago Gomes,MG,Juiz de Fora,Sudeste,B2C,Médio,2025-05-07
2685,João Oliveira,MT,Sinop,Centro-Oeste,B2B,Médio,2024-04-15
2686,Beatriz Oliveira,ES,Cariacica,Sudeste,B2C,Médio,2023-09-14
2687,Lucas Silva,SC,Joinville,Sul,B2B,Pequeno,2024-05-16
2688,Camila Costa,RS,Pelotas,Sul,B2B,Médio,2025-04-14
2689,Aline Gomes,PR,Maringá,Sul,B2B,Pequeno,2023-10-10
2690,Renata Pereira,RJ,Campos dos Goytacazes,Sudeste,B2C,Pequeno,2024-06-17
2691,Renata Gomes,CE,Crato,Nordeste,B2C,Médio,2024-08-10
2692,João Ribeiro,DF,Brasília,Centro-Oeste,B2C,Grande,2024-11-30
2693,Bruno Carvalho,DF,Brasília,Centro-Oeste,B2B,Grande,2024-10-04
2694,Amanda Gomes,MT,Sinop,Centro-Oeste,B2C,Grande,2023-08-30
2695,Larissa Almeida,RJ,Rio de Janeiro,Sudeste,B2B,Médio,2023-06-16
2696,Beatriz Ribeiro,GO,Anápolis,Centro-Oeste,B2C,Grande,2025-04-16
2697,Thiago Costa,RJ,Niterói,Sudeste,B2B,Pequeno,2025-05-12
2698,Aline Ribeiro,PA,Santarém,Norte,B2B,Grande,2025-10-31
2699,André Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2023-10-31
2700,Patrícia Pereira,PE,Olinda,Nordeste,B2C,Grande,2025-10-09
2701,Camila Almeida,MS,Corumbá,Centro-Oeste,B2C,Pequeno,2024-02-10
2702,Felipe Oliveira,CE,Juazeiro do Norte,Nordeste,B2C,Médio,2024-01-04
2703,Thiago Silva,MS,Três Lagoas,Centro-Oeste,B2B,Grande,2025-07-18
2704,Lucas Ribeiro,DF,Brasília,Centro-Oeste,B2B,Médio,2023-02-01
2705,João Costa,RJ,Campos dos Goytacazes,Sudeste,B2C,Médio,2023-12-08
2706,Thiago Gomes,PE,Olinda,Nordeste,B2C,Médio,2023-09-05
2707,Renata Silva,ES,Serra,Sudeste,B2C,Grande,2025-05-07
2708,Aline Gomes,BA,Vitória da Conquista,Nordeste,B2B,Médio,2024-06-23
2709,Thiago Silva,RS,Porto Alegre,Sul,B2B,Grande,2025-08-20
2710,Juliana Pereira,PE,Olinda,Nordeste,B2B,Pequeno,2023-07-26
2711,Amanda Santos,MT,Cuiabá,Centro-Oeste,B2B,Grande,2023-09-16
2712,Lucas Ribeiro,PA,Marabá,Norte,B2B,Pequeno,2023-03-11
2713,Camila Santos,RS,Santa Maria,Sul,B2C,Grande,2025-06-02
2714,Juliana Ribeiro,RJ,Petrópolis,Sudeste,B2B,Médio,2023-02-19
2715,Juliana Almeida,SC,Joinville,Sul,B2B,Grande,2023-12-08
2716,André Oliveira,ES,Vitória,Sudeste,B2B,Médio,2023-05-30
2717,Fernanda Almeida,PE,Petrolina,Nordeste,B2B,Pequeno,2023-09-29
2718,André Pereira,CE,Sobral,Nordeste,B2B,Grande,2025-11-20
2719,Rafael Almeida,RJ,Campos dos Goytacazes,Sudeste,B2C,Médio,2025-12-20
2720,André Ribeiro,PR,Foz do Iguaçu,Sul,B2B,Pequeno,2025-03-05
2721,Amanda Pereira,SP,Ribeirão Preto,Sudeste,B2B,Pequeno,2025-05-14
2722,Thiago Ribeiro,PE,Petrolina,Nordeste,B2B,Grande,2024-12-26
2723,Felipe Almeida,CE,Crato,Nordeste,B2C,Pequeno,2023-09-19
2724,Carlos Souza,PA,Marabá,Norte,B2C,Médio,2025-04-03
2725,Bruno Oliveira,BA,Ilhéus,Nordeste,B2C,Pequeno,2024-05-09
2726,Thiago Souza,PR,Maringá,Sul,B2B,Pequeno,2024-08-23
2727,Patrícia Carvalho,MS,Três Lagoas,Centro-Oeste,B2C,Médio,2023-09-01
2728,Patrícia Pereira,BA,Ilhéus,Nordeste,B2B,Pequeno,2024-11-20
2729,Amanda Gomes,MS,Campo Grande,Centro-Oeste,B2B,Pequeno,2024-11-20
2730,Carlos Costa,RJ,Niterói,Sudeste,B2C,Pequeno,2023-08-09
2731,Lucas Oliveira,SP,Ribeirão Preto,Sudeste,B2B,Pequeno,2023-04-03
2732,Mateus Ribeiro,PE,Olinda,Nordeste,B2B,Médio,2023-06-01
2733,Lucas Oliveira,PE,Caruaru,Nordeste,B2B,Pequeno,2024-12-27
2734,Pedro Pereira,SC,Florianópolis,Sul,B2C,Médio,2025-07-08
2735,Felipe Oliveira,DF,Brasília,Centro-Oeste,B2B,Pequeno,2025-04-17
2736,Patrícia Silva,SC,Florianópolis,Sul,B2B,Pequeno,2025-07-10
2737,André Souza,MT,Rondonópolis,Centro-Oeste,B2C,Pequeno,2025-06-11
2738,João Silva,RJ,Rio de Janeiro,Sudeste,B2B,Pequeno,2024-08-15
2739,Aline Santos,RJ,Petrópolis,Sudeste,B2B,Médio,2025-09-04
2740,Mariana Almeida,SP,Campinas,Sudeste,B2C,Médio,2023-10-03
2741,Thiago Gomes,SC, FLORIANÓPOLIS ,Sul,B2B,Médio,2024-01-11
2742,Camila Gomes,CE,Fortaleza,Nordeste,B2B,Grande,2025-11-09
2743,Mateus Costa,MS,Campo Grande,Centro-Oeste,B2B,Pequeno,2023-06-21
2744,Rafael Oliveira,CE,Sobral,Nordeste,B2B,Pequeno,2023-11-08
2745,Mateus Pereira,SP,São Paulo,Sudeste,B2B,Médio,2023-01-16
2746,Fernanda Souza,ES,Vila Velha,Sudeste,B2C,Grande,2025-01-27
2747,Renata Gomes,DF,Brasília,Centro-Oeste,B2C,Pequeno,2025-07-17
2748,Bruno Santos,CE,Juazeiro do Norte,Nordeste,B2C,Médio,2025-02-15
2749,Felipe Almeida,GO,Rio Verde,Centro-Oeste,B2C,Pequeno,2024-10-18
2750,Lucas Souza,MT,Rondonópolis,Centro-Oeste,B2B,Pequeno,2025-06-17
2751,André Almeida,RS,Pelotas,Sul,B2B,Médio,2023-12-28
2752,Patrícia Santos,SP,Santos,Sudeste,B2B,Médio,2025-11-07
2753,Mateus Santos,SP,Campinas,Sudeste,B2B,Pequeno,2024-07-26
2754,Patrícia Souza,MG,Uberlândia,Sudeste,B2B,Pequeno,2023-07-18
2755,Beatriz Santos,MS,Três Lagoas,Centro-Oeste,B2C,Médio,2024-04-20
2756,Aline Almeida,MT,Cuiabá,Centro-Oeste,B2C,Pequeno,2024-08-31
2757,Thiago Costa,PR,Maringá,Sul,B2B,Pequeno,2025-10-07
2758,Bruno Silva,PR,Maringá,Sul,B2B,Médio,2024-11-29
2759,Renata Ribeiro,GO,Rio Verde,Centro-Oeste,B2B,Pequeno,2023-04-09
2760,Pedro Pereira,SC,Chapecó,Sul,B2C,Pequeno,2025-11-26
2761,Aline Pereira,MT,Sinop,Centro-Oeste,B2B,Grande,2025-12-11
2762,Carlos Costa,ES,Vitória,Sudeste,B2B,Médio,2025-11-06
2763,Mateus Santos,RJ,Campos dos Goytacazes,Sudeste,B2B,Grande,2025-05-23
2764,Pedro Santos,RJ,Niterói,Sudeste,B2C,Grande,2024-08-07
2765,Juliana Costa,BA,Ilhéus,Nordeste,B2B,Grande,2024-10-23
2766,Lucas Oliveira,MS,Dourados,Centro-Oeste,B2C,Pequeno,2025-02-25
2767,Felipe Carvalho,GO,Anápolis,Centro-Oeste,B2C,Pequeno,2024-10-14
2768,Pedro Almeida,SP,Campinas,Sudeste,B2C,Grande,2024-01-01
2769,André Silva,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Grande,2023-10-21
2770,Mateus Carvalho,GO,Anápolis,Centro-Oeste,B2C,Grande,2023-03-27
2771,Aline Carvalho,PA,Ananindeua,Norte,B2C,Pequeno,2024-03-07
2772,  joão costa ,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Grande,2025-05-31
2773,Rafael Santos,PR,Maringá,Sul,B2B,Grande,2025-11-29
2774,Bruno Gomes,PA,Belém,Norte,B2B,Médio,2024-07-23
2775,Rafael Carvalho,MS,Três Lagoas,Centro-Oeste,B2C,Médio,2024-10-05
2776,Mariana Silva,GO,Anápolis,Centro-Oeste,B2B,Pequeno,2023-07-23
2777,Mateus Costa,DF,Brasília,Centro-Oeste,B2C,Médio,2024-12-12
2778,João Ribeiro,RS,Santa Maria,Sul,B2C,Médio,2024-08-06
2779,Pedro Oliveira,RJ,Niterói,Sudeste,B2C,Médio,2023-12-06
2780,Aline Santos,PA,Ananindeua,Norte,B2B,Pequeno,2023-08-31
2781,Mariana Ribeiro,BA,Ilhéus,Nordeste,B2C,Médio,2024-08-12
2782,Camila Gomes,MT,Cuiabá,Centro-Oeste,B2C,Pequeno,2024-07-14
2783,Carlos Silva,RS,Pelotas,Sul,B2B,Grande,2025-09-23
2784,Fernanda Costa,BA,Feira de Santana,Nordeste,B2B,Médio,2025-06-17
2785,João Pereira,MG,Uberlândia,Sudeste,B2C,Pequeno,2024-04-03
2786,Mateus Gomes,BA,Vitória da Conquista,Nordeste,B2C,Médio,2023-12-13
2787,Patrícia Ribeiro,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2024-08-13
2788,Thiago Ribeiro,RJ,Campos dos Goytacazes,Sudeste,B2B,Pequeno,2024-06-15
2789,Aline Santos,PA,Marabá,Norte,B2B,Pequeno,2023-08-06
2790,Larissa Oliveira,GO,Rio Verde,Centro-Oeste,B2C,Pequeno,2024-04-19
2791,Renata Costa,PE,Olinda,Nordeste,B2B,Grande,2024-07-24
2792,Mariana Gomes,MG,Contagem,Sudeste,B2B,Grande,2023-10-16
2793,Felipe Carvalho,PA,Ananindeua,Norte,B2B,Grande,2023-07-16
2794,Renata Oliveira,DF,Brasília,Centro-Oeste,B2C,Pequeno,2024-02-28
2795,Rafael Ribeiro,SP,Santos,Sudeste,B2B,Grande,2025-11-07
2796,João Gomes,CE,Sobral,Nordeste,B2B,Médio,2023-12-12
2797,Thiago Pereira,MT,Cuiabá,Centro-Oeste,B2B,Grande,2023-02-26
2798,Renata Costa,BA,Salvador,Nordeste,B2B,Pequeno,2023-03-23
2799,Patrícia Silva,PE,Olinda,Nordeste,B2B,Médio,2024-02-04
2800,Beatriz Almeida,go,Anápolis,Centro-Oeste,B2C,Grande,2023-01-14
2801,Bruno Silva,PR,Maringá,Sul,B2C,Médio,2025-09-27
2802,Amanda Costa,MS,Corumbá,Centro-Oeste,B2C,Médio,2023-02-22
2803,Amanda Santos,SP,Ribeirão Preto,Sudeste,B2B,Pequeno,2025-01-26
2804,Mariana Souza,ES,Vila Velha,Sudeste,B2C,Médio,2024-02-21
2805,Renata Almeida,Sc,Chapecó,Sul,B2C,Médio,2024-07-31
2806,Carlos Ribeiro,PE,Recife,Nordeste,B2C,Pequeno,2025-05-23
2807,Aline Ribeiro,MS,Corumbá,Centro-Oeste,B2B,Pequeno,2025-06-30
2808,João Carvalho,PR,Londrina,Sul,B2B,Pequeno,2025-12-02
2809,Thiago Costa,MG,Contagem,Sudeste,B2C,Médio,2023-09-16
2810,Juliana Costa,ES,Vitória,Sudeste,B2C,Médio,2025-07-18
2811,Pedro Souza,PA,Marabá,Norte,B2B,Médio,2024-08-27
2812,Beatriz Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Pequeno,2023-08-13
2813,Mateus Oliveira,SP,Santos,Sudeste,B2C,Grande,2023-09-03
2814,Bruno Silva,SP,São Paulo,Sudeste,B2B,Médio,2025-06-29
2815,Carlos Souza,SP,Campinas,Sudeste,B2C,Grande,2025-06-04
2816,Aline Santos,MG,Belo Horizonte,Sudeste,B2B,Pequeno,2025-10-07
2817,Pedro Silva,ES,Vila Velha,Sudeste,B2C,Médio,2024-06-22
2818,Larissa Almeida,BA,Salvador,Nordeste,B2C,Grande,2023-06-27
2819,Aline Ribeiro,Sc,Chapecó,Sul,B2B,Médio,2023-10-08
2820,Amanda Carvalho,DF,Brasília,Centro-Oeste,B2C,Médio,2024-07-24
2821,Felipe Silva,MG,Uberlândia,Sudeste,B2C,Médio,2023-08-27
2822,Camila Santos,CE,Juazeiro do Norte,Nordeste,B2C,Grande,2024-12-25
2823,Amanda Souza,MT,Cuiabá,Centro-Oeste,B2B,Pequeno,2023-06-11
2824,Lucas Santos,MT,Sinop,Centro-Oeste,B2B,Médio,2024-03-31
2825,Aline Souza,SC,Blumenau,Sul,B2B,Pequeno,2023-06-02
2826,Patrícia Silva,RJ,Niterói,Sudeste,B2C,Pequeno,2024-10-31
2827,Camila Ribeiro,MT,Várzea Grande,Centro-Oeste,B2B,Grande,2023-11-17
2828,Juliana Costa,GO,Rio Verde,Centro-Oeste,B2C,Grande,2025-11-04
2829,Mateus Carvalho,MG,Belo Horizonte,Sudeste,B2C,Pequeno,2024-11-17
2830,Felipe Ribeiro,PR,Foz do Iguaçu,Sul,B2B,Médio,2024-07-19
2831,Mateus Souza,SC,Florianópolis,Sul,B2B,Grande,2025-07-17
2832,Thiago Souza,CE,Sobral,Nordeste,B2C,Médio,2025-11-16
2833,Carlos Ribeiro,RJ,Rio de Janeiro,Sudeste,B2C,Médio,2023-06-01
2834,Pedro Souza,BA,Feira de Santana,Nordeste,B2B,Médio,2024-10-06
2835,André Ribeiro,ES,Serra,Sudeste,B2B,Pequeno,2023-03-20
2836,Fernanda Santos,PR,Foz do Iguaçu,Sul,B2B,Médio,2025-06-06
2837,Carlos Ribeiro,PA,Ananindeua,Norte,B2C,Pequeno,2023-07-25
2838,André Carvalho,SC,Joinville,Sul,B2C,Pequeno,2025-12-03
2839,Bruno Ribeiro,GO,Goiânia,Centro-Oeste,B2C,Médio,2024-10-12
2840,Renata Almeida,ES,Vila Velha,Sudeste,B2C,Médio,2024-01-25
2841,Pedro Carvalho,PR,Foz do Iguaçu,Sul,B2C,Médio,2023-03-14
2842,Camila Gomes,RJ,Campos dos Goytacazes,Sudeste,B2B,Médio,2023-01-17
2843,Juliana Souza,PR,Curitiba,Sul,B2B,Pequeno,2024-05-18
2844,Bruno Oliveira,MS,Corumbá,Centro-Oeste,B2C,Médio,2023-10-08
2845,Renata Almeida,ES,Vila Velha,Sudeste,B2C,Médio,2025-02-09
2846,Beatriz Costa,RS,Caxias do Sul,Sul,B2B,Pequeno,2024-03-26
2847,Bruno Ribeiro,MS,Dourados,Centro-Oeste,B2B,Grande,2024-02-05
2848,Amanda Gomes,DF,Brasília,Centro-Oeste,B2B,Grande,2024-06-27
2849,Camila Costa,PE,Petrolina,Nordeste,B2B,Pequeno,2025-08-20
2850,Renata Costa,BA,Ilhéus,Nordeste,B2C,Grande,2023-11-07
2851,Camila Almeida,MT,Várzea Grande,Centro-Oeste,B2B,Pequeno,2025-09-19
2852,Juliana Costa,RJ,Petrópolis,Sudeste,B2C,Médio,2024-01-19
2853,Amanda Santos,ES,Vila Velha,Sudeste,B2B,Médio,2025-10-14
2854,Larissa Ribeiro,DF,Brasília,Centro-Oeste,B2B,Grande,2024-08-01
2855,Carlos Almeida,DF,Brasília,Centro-Oeste,B2B,Médio,2023-09-27
2856,Renata Pereira,PA,Santarém,Norte,B2C,Grande,2024-02-11
2857,Camila Gomes,PR,Curitiba,Sul,B2C,Grande,2023-07-01
2858,Patrícia Almeida,PE,Olinda,Nordeste,B2B,Médio,2025-11-23
2859,Lucas Silva,DF,Brasília,Centro-Oeste,B2C,Médio,2024-03-14
2860,Thiago Carvalho,PE,Recife,Nordeste,B2C,Grande,2023-01-07
2861,Lucas Ribeiro,MS,Corumbá,Centro-Oeste,B2B,Médio,2025-06-08
2862,João Pereira,PR,Londrina,Sul,B2B,Pequeno,2023-05-18
2863,Lucas Pereira,ES,Serra,Sudeste,B2C,Médio,2025-10-01
2864,André Santos,MS,Corumbá,Centro-Oeste,B2C,Médio,2024-03-03
2865,Mariana Silva,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Pequeno,2023-12-31
2866,Felipe Ribeiro,RS,Santa Maria,Sul,B2B,Médio,2023-03-21
2867,Beatriz Ribeiro,DF,Brasília,Centro-Oeste,B2B,Médio,2025-05-06
2868,Larissa Carvalho,MG,Belo Horizonte,Sudeste,B2C,Grande,2024-06-22
2869,João Souza,MS,Três Lagoas,Centro-Oeste,B2B,Médio,2025-02-17
2870,Mateus Gomes,RS,Santa Maria,Sul,B2B,Médio,2024-04-25
2871,Camila Oliveira,PR,Maringá,Sul,B2C,Pequeno,2024-12-15
2872,João Pereira,PA,Marabá,Norte,B2C,Grande,2025-09-18
2873,  CAMILA CARVALHO ,BA,Ilhéus,Nordeste,B2B,Grande,2025-12-22
2874,André Santos,MG,Uberlândia,Sudeste,B2B,Grande,2024-01-04
2875,Felipe Pereira,Rj,Campos dos Goytacazes,Sudeste,B2C,Médio,2024-09-06
2876,Rafael Carvalho,MT,Várzea Grande,Centro-Oeste,B2B,Grande,2024-04-19
2877,Fernanda Carvalho,PA,Santarém,Norte,B2B,Pequeno,2024-08-21
2878,Carlos Souza,RS,Santa Maria,Sul,B2C,Grande,2025-09-20
2879,Mariana Gomes,PR,Foz do Iguaçu,Sul,B2C,Pequeno,2025-09-30
2880,Bruno Gomes,RS,Santa Maria,Sul,B2B,Grande,2025-03-14
2881,Larissa Souza,MT,Várzea Grande,Centro-Oeste,B2B,Grande,2025-01-01
2882,Amanda Pereira,DF,Brasília,Centro-Oeste,B2B,Pequeno,2025-09-12
2883,Mateus Carvalho,PA,Ananindeua,Norte,B2C,Grande,2024-08-28
2884,Fernanda Souza,MS,Campo Grande,Centro-Oeste,B2B,Grande,2023-07-17
2885,Mateus Costa,ES,Vila Velha,Sudeste,B2B,Grande,2024-03-24
2886,Camila Almeida,MG,Uberlândia,Sudeste,B2C,Médio,2023-08-19
2887,Juliana Souza,CE,Sobral,Nordeste,B2C,Pequeno,2024-08-11
2888,André Carvalho,SC,Blumenau,Sul,B2B,Grande,2025-05-09
2889,Lucas Almeida,RS,Porto Alegre,Sul,B2C,Pequeno,2025-07-04
2890,Mateus Pereira,MT,Várzea Grande,Centro-Oeste,B2C,Pequeno,2024-10-28
2891,Beatriz Silva,RJ,Campos dos Goytacazes,Sudeste,B2B,Pequeno,2024-05-21
2892,Mariana Ribeiro,RJ,Campos dos Goytacazes,Sudeste,B2C,Grande,2025-05-20
2893,Larissa Oliveira,SP,São Paulo,Sudeste,B2C,Grande,2023-08-26
2894,Mariana Ribeiro,PA,Marabá,Norte,B2B,Pequeno,2023-12-27
2895,André Oliveira,RS,Porto Alegre,Sul,B2C,Médio,2025-08-09
2896,Mateus Almeida,SC,Florianópolis,Sul,B2B,Pequeno,2024-10-15
2897,Patrícia Carvalho,GO,Rio Verde,Centro-Oeste,B2B,Médio,2023-08-21
2898,Larissa Ribeiro,MT,Sinop,Centro-Oeste,B2C,Pequeno,2024-12-12
2899,Rafael Santos,DF,Brasília,Centro-Oeste,B2C,Pequeno,2025-03-26
2900,Juliana Pereira,PE, olinda ,Nordeste,B2C,Pequeno,2023-09-20
2901,Fernanda Oliveira,MS,Três Lagoas,Centro-Oeste,B2B,Grande,2025-09-17
2902,João Costa,ES,Vila Velha,Sudeste,B2C,Médio,2025-09-28
2903,Rafael Gomes,SC,Florianópolis,Sul,B2B,Médio,2025-04-23
2904,Larissa Silva,PE,Petrolina,Nordeste,B2C,Pequeno,2024-04-25
2905,Renata Almeida,PA,Belém,Norte,B2C,Grande,2023-03-01
2906,Felipe Souza,MS,Campo Grande,Centro-Oeste,B2C,Grande,2024-08-18
2907,Fernanda Ribeiro,PE,Petrolina,Nordeste,B2B,Médio,2024-07-02
2908,Juliana Oliveira,MS,Corumbá,Centro-Oeste,B2C,Grande,2025-11-05
2909,João Gomes,CE,Sobral,Nordeste,B2C,Médio,2024-03-16
